id;bathrooms;bedrooms;price;square_feet;cityname;state;latitude;longitude;time;amenities_count;category_housing/rent/home;category_housing/rent/short_term;has_photo_Thumbnail;has_photo_Yes;pets_allowed_Cats,Dogs;pets_allowed_Dogs;pets_allowed_No;source_Home Rentals;source_Listanza;source_ListedBuy;source_RENTCaf�;source_RENTOCULAR;source_Real Estate Agent;source_RealRentals;source_RentDigs.com;source_RentLingo;source_rentbits;source_tenantcloud
5668642247;1;1;3869;740;1247;4;37,7599;-122,4379;1577360488;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668638465;1;1;2195;740;1324;19;42,3895;-71,1039;1577360238;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668613942;1;3;2038;740;52;45;38,8738;-77,1055;1577358566;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668225291;1;0;1979;740;52;45;38,8571;-77,0609;1577305072;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
5668614718;1;1;1929;740;1435;4;38,3622;-121,9712;1577358624;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509277211;1;1;1725;740;806;47;47,8616;-122,2729;1568782659;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668627713;1;1;1610;740;215;4;34,2106;-118,6151;1577359484;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509140932;1;1;1500;740;699;47;47,7179;-122,2059;1568775683;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5668631798;1;1;1461;740;69;43;30,2989;-97,7079;1577359779;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668616301;1;1;1420;740;903;48;43,0531;-87,9659;1577358720;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509140704;1;1;1400;740;699;47;47,7179;-122,2059;1568775662;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508866738;1;1;1345;740;369;5;39,6767;-104,8854;1568758205;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668634837;1;1;1190;740;1100;3;33,5178;-112,0848;1577360010;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668627583;1;1;1168;740;1185;43;32,9631;-96,7212;1577359475;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668623682;1;1;1145;740;304;5;38,8562;-104,772;1577359190;12;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664590150;1;1;1100;740;69;43;30,3054;-97,7497;1577016570;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668635314;1;1;1095;740;1041;29;41,2562;-96,0404;1577360037;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509236327;1;1;1060;740;403;6;41,7588;-72,6148;1568780366;6;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668616952;1;1;1020;740;1093;3;33,6047;-112,2456;1577358759;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668638623;1;2;1015;740;431;47;47,0012;-120,5424;1577360250;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5509234902;1;1;1015;740;403;6;41,7588;-72,6148;1568780325;6;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509249988;1;2;1012;740;976;6;41,3498;-72,1062;1568780920;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5509248805;1;2;982;740;976;6;41,3498;-72,1062;1568780871;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5509222621;1;1;970;740;917;38;40,4261;-79,7631;1568779828;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509225935;1;1;960;740;403;6;41,7588;-72,6148;1568779946;6;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509226781;1;1;955;740;403;6;41,7588;-72,6148;1568779972;6;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509235973;1;1;945;740;403;6;41,7588;-72,6148;1568780357;6;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668615226;1;1;760;740;1055;16;38,9259;-94,6916;1577358661;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668617503;1;2;735;740;372;12;41,5927;-93,6276;1577358794;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668615201;1;2;715;740;751;24;38,9163;-94,3719;1577358659;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668638708;1;1;690;740;1228;23;45,5509;-94,1725;1577360256;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5509069617;1;1;1686;741;658;47;47,5311;-122,0679;1568771661;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668613914;1;1;1627;741;452;45;38,8488;-77,3296;1577358564;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509270083;1;1;1392;741;806;47;47,8616;-122,2729;1568782201;7;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668612848;1;1;1325;741;450;47;47,9338;-122,2052;1577358505;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668624574;1;1;1273;741;737;20;38,9597;-76,8553;1577359249;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668634997;1;1;1146;741;503;43;33,1598;-96,8097;1577360019;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509073917;1;1;1110;741;298;20;39,4915;-76,6609;1568771961;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668643026;1;1;865;741;69;43;30,3054;-97,7497;1577360542;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508761971;1;1;3160;742;146;19;42,328;-71,071;1568750639;10;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5664596441;1;1;2295;742;1003;4;34,1881;-118,3905;1577016985;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668630480;1;1;1600;742;1459;19;42,5014;-71,069;1577359699;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664577798;1;1;1440;742;272;14;41,8625;-87,6825;1577015594;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5659895652;1;1;1295;742;1235;23;44,9368;-93,3605;1576666269;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5508760340;1;1;1199;742;351;43;32,8261;-96,7472;1568750506;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5653585853;1;1;1195;742;1120;43;28,9673;-98,4878;1576323448;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508853727;1;1;1147;742;171;27;35,4569;-79,0546;1568757303;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668621685;1;2;1060;742;250;14;40,1145;-88,2723;1577359075;7;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5509092854;1;1;990;742;1156;27;35,7488;-78,6369;1568772942;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668622626;1;1;820;742;1498;12;41,5835;-93,7597;1577359129;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664597844;1;1;771;742;1311;41;43,5329;-96,7265;1577017119;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668627612;1;1;735;742;757;16;38,9329;-94,7538;1577359477;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5659899263;1;1;1710;743;903;48;43,0531;-87,9659;1576666497;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668609614;1;1;1545;743;634;43;29,7714;-95,4343;1577358279;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508669653;1;1;1543;743;351;43;32,7809;-96,8035;1568744872;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509173117;1;2;1215;743;1032;31;39,9071;-75,0838;1568777811;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668631827;1;1;1140;743;69;43;30,3054;-97,7497;1577359781;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668632888;1;1;901;743;144;18;32,5183;-93,6905;1577359872;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664578702;1;1;775;743;903;48;43,0531;-87,9659;1577015674;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5509042552;1;1;1815;744;1523;31;40,9151;-74,6004;1568769658;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668225407;1;1;1625;744;581;20;39,1649;-76,7156;1577305102;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
5664578887;1;1;1465;744;903;48;43,0531;-87,9659;1577015689;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668637614;1;2;1399;744;1444;47;45,6558;-122,5888;1577360169;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664579108;1;1;1300;744;410;23;44,8653;-93,4749;1577015712;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508654087;1;1;1287;744;1186;45;37,5173;-77,5044;1568743976;7;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668628635;1;2;1280;744;1110;38;40,4448;-79,9725;1577359559;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5668611312;1;1;1268;744;39;22;42,2711;-83,745;1577358408;13;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614285;1;1;1263;744;272;14;41,8625;-87,6825;1577358591;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614307;1;1;1223;744;142;14;41,704;-88,0736;1577358594;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668610876;1;1;1197;744;634;43;29,7714;-95,4343;1577358365;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668632400;1;1;1187;744;69;43;30,3054;-97,7497;1577359830;5;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668612578;1;2;833;744;76;20;39,3191;-76,6126;1577358488;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614924;1;1;784;744;1038;36;35,471;-97,5299;1577358639;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5659914623;1;1;2298;745;586;34;40,9805;-73,7232;1576667496;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509041005;1;1;2055;745;999;31;40,7925;-74,0215;1568769531;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668614467;1;2;1910;745;148;5;40,0213;-105,2552;1577358607;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509113763;1;2;1559;745;386;30;43,1857;-70,9136;1568774121;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668611951;1;1;1510;745;272;14;41,8625;-87,6825;1577358456;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668615310;1;1;1495;745;335;17;39,057;-84,5344;1577358669;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668633010;1;1;1435;745;861;38;39,9194;-75,4205;1577359882;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668622002;1;1;1035;745;1241;44;40,7061;-111,9048;1577359097;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614327;1;2;1030;745;59;10;33,9481;-83,3788;1577358596;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668622786;1;1;950;745;774;2;34,7264;-92,348;1577359137;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509220052;1;1;950;745;835;10;33,9295;-84,4662;1568779747;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5509216561;1;1;925;745;447;43;32,8255;-97,1039;1568779613;12;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5508807679;1;1;864;745;351;43;32,8239;-96,681;1568754193;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668640560;1;1;685;745;762;17;38,0335;-84,4573;1577360392;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668620942;1;1;675;745;1346;24;37,1892;-93,2908;1577359030;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668620550;1;1;663;745;1452;43;30,1481;-94,0093;1577359005;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668616103;1;1;1665;746;1235;23;44,9368;-93,3605;1577358711;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668611373;1;1;1115;746;1100;3;33,5178;-112,0848;1577358413;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509119833;1;1;996;746;52;43;32,6924;-97,1324;1568774422;13;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5664577360;1;1;700;746;1099;38;40,0054;-75,1415;1577015556;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668642830;1;1;3000;747;1468;7;38,9118;-77,0132;1577360525;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668621994;1;1;2200;747;1241;44;40,7061;-111,9048;1577359096;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668611879;1;1;1576;747;351;43;32,8212;-96,7853;1577358452;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5668616085;1;1;1520;747;1235;23;44,9368;-93,3605;1577358710;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668635790;1;1;1344;747;376;22;42,3882;-83,1122;1577360065;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668616874;1;1;1325;747;1308;20;39,0453;-77,0215;1577358754;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614841;1;1;1125;747;485;9;26,5761;-81,8644;1577358633;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508738416;1;1;1049;747;740;33;35,9897;-115,2117;1568748871;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668632256;1;1;1014;747;69;43;30,3054;-97,7497;1577359819;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664569263;1;1;820;747;1243;43;29,4624;-98,5253;1577014936;7;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5509142452;1;1;795;747;467;35;41,0405;-83,6441;1568775795;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5509196239;1;1;2850;748;1172;47;47,6829;-122,1209;1568778816;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5509255794;1;1;2791;748;1084;4;34,1659;-118,1629;1568781258;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509156528;1;1;2488;748;667;31;40,722;-74,0644;1568776813;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668624012;1;1;2357;748;309;4;37,9682;-122,0091;1577359209;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509113870;1;1;2155;748;1506;31;40,789;-74,0122;1568774127;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5509131236;1;1;1905;748;699;47;47,6869;-122,1896;1568775045;5;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508992182;1;1;1849;748;508;20;39,1088;-77,2384;1568765882;8;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508992764;1;1;1849;748;508;20;39,1088;-77,2384;1568765922;8;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668616554;1;1;1537;748;256;40;32,8113;-79,9947;1577358735;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509123104;1;1;1501;748;691;47;47,3907;-122,2626;1568774575;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509122022;1;1;1501;748;691;47;47,3907;-122,2626;1568774520;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509109645;1;1;1501;748;691;47;47,3907;-122,2626;1568773926;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509116642;1;1;1501;748;691;47;47,3907;-122,2626;1568774244;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5664569350;1;1;1184;748;1243;43;29,4624;-98,5253;1577014943;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668624973;1;1;1050;748;306;35;39,9974;-82,9829;1577359283;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508821440;1;1;888;748;1012;35;41,3138;-81,7454;1568755224;6;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508812972;1;1;739;748;351;43;32,8239;-96,681;1568754593;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668621889;1;2;700;748;372;12;41,5927;-93,6276;1577359089;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668620536;1;1;600;748;1507;43;30,0819;-93,7581;1577359004;8;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668625414;1;1;590;748;632;2;34,4637;-93,0653;1577359313;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664594552;1;2;2450;749;502;4;37,5444;-121,982;1577016831;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668622021;1;1;1490;749;819;6;41,7773;-72,5249;1577359098;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5659896117;1;1;1430;749;889;48;43,1153;-89,5249;1576666301;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668609269;1;1;1339;749;634;43;29,7777;-95,3914;1577358259;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668622824;1;1;1300;749;1446;9;27,0717;-82,3833;1577359139;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668611735;1;1;1270;749;69;43;39,8163;-98,5576;1577358443;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668618056;1;1;975;749;428;15;41,6776;-85,9695;1577358830;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668633963;1;1;3825;750;980;34;40,7247;-73,9545;1577359947;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508742208;1;1;3800;750;793;4;34,063;-118,4363;1568749134;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5668631842;1;1;3440;750;1247;4;37,7599;-122,4379;1577359782;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668634394;1;1;2600;750;639;4;33,6954;-118,0013;1577359981;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508817208;1;1;2595;750;793;4;33,955;-118,3967;1568754936;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5668636228;1;1;2500;750;1267;4;34,0231;-118,4811;1577360094;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668611335;1;2;2500;750;1248;4;37,3108;-121,8645;1577358410;9;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5648134653;1;1;2350;750;793;4;34,0372;-118,2972;1575978067;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5668633816;1;1;2300;750;116;4;37,8726;-122,2707;1577359936;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668613268;1;1;2230;750;762;19;42,4616;-71,2644;1577358527;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668642216;1;2;2150;750;1411;4;33,8363;-118,333;1577360486;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668632706;1;1;2150;750;793;4;34,0372;-118,2972;1577359857;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664573722;1;1;2000;750;76;20;39,2982;-76,614;1577015233;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5668636614;1;1;1995;750;793;4;34,0372;-118,2972;1577360123;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664597406;1;1;1895;750;272;14;41,8625;-87,6825;1577017081;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5509228924;1;1;1895;750;1084;4;34,1474;-118,1391;1568780045;7;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508667248;1;1;1860;750;369;5;39,7673;-105,0151;1568744772;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5664597347;1;1;1847;750;69;43;30,3054;-97,7497;1577017077;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5637630747;1;1;1825;750;651;4;33,9531;-118,3454;1575419186;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
5668635518;1;2;1800;750;1135;37;45,5091;-122,6449;1577360048;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5664573737;1;1;1800;750;76;20;39,3191;-76,6126;1577015234;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5544493278;1;1;1750;750;52;45;38,8863;-77,0977;1570653464;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
5508993290;1;1;1743;750;1520;31;41,0025;-74,0303;1568765959;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668623056;2;2;1738;750;83;18;30,4415;-91,1012;1577359151;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5509013232;1;1;1708;750;103;47;47,6146;-122,1684;1568767497;8;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668634362;1;1;1700;750;1324;31;40,5437;-74,66;1577359979;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5509160899;1;2;1695;750;785;4;33,818;-118,2233;1568777174;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668639988;1;2;1675;750;1246;4;32,7876;-117,1265;1577360354;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668628751;1;3;1650;750;272;14;41,8625;-87,6825;1577359567;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668613472;1;1;1649;750;1386;9;28,0076;-82,4792;1577358537;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668614425;1;1;1645;750;1140;47;47,7424;-122,6326;1577358603;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668617062;1;1;1610;750;189;4;33,8569;-118,0019;1577358767;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668625316;1;1;1606;750;33;4;33,8323;-117,9079;1577359307;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664579802;1;3;1595;750;810;48;43,0724;-89,4003;1577015774;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668622766;1;1;1555;750;710;4;33,941;-117,9544;1577359136;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5509072537;1;1;1550;750;189;4;33,843;-118,0073;1568771878;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5509178577;1;1;1530;750;770;20;39,2081;-76,661;1568778022;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668615610;1;1;1525;750;33;4;33,8323;-117,9079;1577358687;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5664579104;1;1;1500;750;905;23;44,9855;-93,3023;1577015712;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5664579794;1;1;1475;750;810;48;43,0724;-89,4003;1577015773;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5659895512;1;1;1475;750;414;23;44,9;-93,3233;1576666258;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668615640;1;1;1470;750;33;4;33,8323;-117,9079;1577358689;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668615587;1;1;1421;750;369;5;39,736;-104,9819;1577358686;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668625544;1;1;1400;750;906;23;44,9235;-93,4704;1577359322;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
5508791658;1;1;1397;750;369;5;39,6821;-104,8846;1568752819;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668618290;1;3;1395;750;1503;15;40,4969;-86,9659;1577358847;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668625082;1;1;1375;750;810;48;43,0724;-89,4003;1577359292;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508822745;1;1;1375;750;996;45;36,8532;-76,2902;1568755300;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668633697;1;2;1345;750;612;37;45,5223;-122,9416;1577359926;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668615519;1;1;1340;750;582;37;45,4157;-122,5243;1577358682;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668615912;1;1;1329;750;134;23;45,1674;-93,2328;1577358703;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668609660;1;1;1259;750;634;43;29,7714;-95,4343;1577358282;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668631966;1;1;1255;750;520;43;30,6505;-97,6809;1577359793;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5668614225;1;1;1255;750;351;43;32,8212;-96,7853;1577358587;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5668611255;1;1;1249;750;1551;9;28,5964;-81,3237;1577358404;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5508776840;1;1;1242;750;1192;20;38,9606;-76,9182;1568751732;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5508778665;1;1;1242;750;1192;20;38,9606;-76,9182;1568751862;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5668623213;1;2;1240;750;1041;29;41,2562;-96,0404;1577359164;6;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
5509160054;1;1;1225;750;819;6;41,7773;-72,5249;1568777134;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
5668631833;1;1;1180;750;69;43;30,3054;-97,7497;1577359782;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
